iso3c,year,unemp_rate,population,GDPgrowth,GDP2019,gdp_real_pc_ppp,fiscalbalance,NAWRU,primaryfiscalbalance,outputgap,potentialoutput,publicdebt,domesticdemand,exportsgoodsandservices,exportsgoods,exportsservices
MLT,2016,4.7,455.356,5.830054715,83.84475814,27810.16,0.953869,4.667572,3.047506,2.523721,143.6738789,55.5155,88.9265846,90.72041155,84.63302821,92.10523641
MLT,2017,4,467.999,6.471260217,89.27057062,29020.82,3.3431984,4.293457,5.1720058,2.627969,152.8160025,50.3208,87.39046472,95.05226517,94.04927511,95.28931153
MLT,2018,3.7,484.63,7.314213448,95.8000107,30253.4,1.9173055,4.157246,3.4584277,3.8878898,162.004386,45.6407,94.56070749,98.3552349,95.65990581,98.98378264
MLT,2019,3.4,500.6,4.384121956,100,31105.33,0.5375337,4.175233,1.9102131,3.7631512,169.310134,43.1205,100,100,100,100
MLT,2020,5.9,515.618,-5.81354684,94.18645316,28763.95,-6.7075438,4.38926,-5.2332956,-5.1848703,174.5168365,50.6698,98.26904974,90.69750591,89.80000417,90.9000077
MLT,2021,4.4,531.087,5.956238561,99.796423,29975.27,-2.5449284,4.419667,-1.0885875,-2.5219008,179.8598612,50.766,101.274023,101.5868582,96.98400689,102.6261177
BGR,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1960,NA,7867.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1961,NA,7943.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1962,NA,8012.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1963,NA,8078.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1964,NA,8144.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1965,NA,8204.168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1966,NA,8258.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1967,NA,8310.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1968,NA,8369.603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1969,NA,8434.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1970,NA,8489.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1971,NA,8536.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1972,NA,8576.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1973,NA,8620.967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1974,NA,8678.745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1975,NA,8720.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1976,NA,8758.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1977,NA,8804.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1978,NA,8814.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1979,NA,8825.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1980,NA,8861.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1981,NA,8891.117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1982,NA,8917.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1983,NA,8939.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1984,NA,8960.679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1985,NA,8960.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1986,NA,8958.171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1987,NA,8971.358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1988,NA,8981.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1989,NA,8876.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1990,NA,8718.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1991,NA,8632.367,NA,59.75613571,6635.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1992,NA,8540.164,-7.251842205,55.42271504,6394.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1993,NA,8472.313,-1.480334239,54.60227362,6383.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BGR,1994,NA,8443.591,1.817882318,55.59487869,6638.12,NA,NA,NA,NA,NA,NA,47.40209542,NA,NA,NA
BGR,1995,10.5,8406.067,2.86040868,57.18511943,6509.33,-5.5052991,14.662773,4.229117,6.9464126,71.47479584,NA,49.9052129,37.58434408,28.70424497,45.79156462
BGR,1996,10,8362.825,5.138427767,60.12353548,5831.08,-8.1101347,14.906264,7.57839,13.1392176,71.03426375,NA,47.23058515,48.84098518,32.13002166,81.46316717
BGR,1997,12.4,8312.068,-14.19261052,51.59043627,4963.66,0.7602841,15.132749,7.2402477,-2.5734724,70.78296052,96.2266,37.76556898,52.30731752,32.39635431,104.2262539
BGR,1998,11.4,8256.786,4.285389426,53.80128737,5341.15,1.0786076,15.301783,4.6894487,1.3849359,70.93416064,67.4545,42.98633745,43.22242227,22.14849581,125.6459738
BGR,1999,12.8,8210.624,-8.281090432,49.34595411,5067.61,0.0932399,15.376213,3.6481354,-7.8109667,71.54993851,75.345,45.2633644,35.56202443,19.43289418,87.49403304
BGR,2000,16.9,8170.172,4.782047066,51.70570086,5629.2,-0.5265089,15.307493,3.5418107,-5.4119298,73.07004212,70.657,48.53050863,29.45932417,13.14549947,92.49897132
BGR,2001,20.3,8009.142,3.817319273,53.67947254,6118.81,1.0468688,15.053935,5.2198863,-4.1188686,74.83622164,64.5051,52.49078351,29.81723632,15.4545064,84.65936077
BGR,2002,18.2,7837.161,5.952996714,56.87500978,6662.1,-1.158952,14.594398,1.0505828,-1.2285167,76.97092697,51.0055,55.2008593,32.45833254,18.28921899,86.54806419
BGR,2003,13.7,7775.327,5.151833937,59.80511583,7091.15,-0.3906882,13.961826,1.7856914,-0.2402279,80.13449885,43.3786,59.94701246,34.55595266,20.71304056,87.88915502
BGR,2004,12.1,7716.86,6.441946953,63.65772967,7717.31,1.796521,11.728149,3.6410259,0.3658844,84.78158312,35.728,65.230422,43.02489071,28.89404101,99.50665155
BGR,2005,10.1,7658.972,7.153541832,68.21151199,8657.38,1.0083323,9.847687,2.5647826,1.3118298,89.99818351,26.5817,71.6322416,46.93425938,32.23674912,106.0768047
BGR,2006,9,7601.022,6.80210001,72.85132725,9316.54,1.8085585,8.615954,3.09746,2.406732,95.09233401,20.8721,79.53181389,50.53089911,35.02332744,113.0872401
BGR,2007,6.9,7545.338,6.557161453,77.6283064,10395.11,1.1010184,7.793411,2.2181742,3.7663355,100,16.3261,87.56628299,60.44637551,49.91698003,101.5725819
BGR,2008,5.6,7492.561,6.085523002,82.35239484,11135.25,1.5859659,7.710446,2.4246899,4.8931325,104.9460868,13.0248,93.64683648,61.94416165,51.65049457,101.7612486
BGR,2009,6.8,7444.442,-3.423505348,79.5330562,10582.52,-4.0487783,8.481323,-3.3233785,-1.0635594,107.4553293,13.6671,83.62582016,54.68705007,45.39523475,90.78983069
BGR,2010,10.3,7395.599,0.569749789,79.98619562,11165.11,-3.1332927,9.813568,-2.4335036,-1.2805692,108.3051603,15.393,80.09820565,60.72797399,55.7857659,80.14046386
BGR,2011,11.3,7348.327,2.351035874,81.86669978,11817.27,-1.982055,10.759403,-1.2609764,0.118395,109.3025322,15.2335,81.11347647,68.36518552,66.86273545,73.65913377
BGR,2012,12.3,7305.888,0.360527117,82.16185143,12277.94,-0.3151114,11.484043,0.4800082,-0.5985744,110.4878262,16.6652,83.09730439,69.75392695,68.88169251,72.54959389
BGR,2013,13,7265.115,0.318775256,82.42376308,12184.13,-0.4310945,11.715793,0.3046654,-1.7095265,112.092743,17.0632,80.87505196,76.4690749,77.02886677,74.14499545
BGR,2014,11.4,7223.938,1.894594008,83.98535876,12944.78,-5.4274906,10.962481,-4.5650718,-1.9537208,114.5009677,27.098,83.48461069,78.85686906,78.07448488,81.13141325
BGR,2015,9.2,7177.991,3.989495446,87.33595082,13787.22,-1.7133794,9.687611,-0.7919599,-0.7536222,117.6292552,25.9899,85.92858336,83.94169148,83.32561228,85.66366657
BGR,2016,7.6,7127.822,3.81158992,90.66483912,14300.1,0.0965381,8.375128,0.9809346,0.5087051,120.5790298,29.2966,87.28959401,91.17430985,89.94658378,94.76548729
BGR,2017,6.2,7075.947,3.506552884,93.84404965,14935.33,1.1015274,7.161269,1.9122562,1.5080805,123.578464,25.3233,91.14459306,96.45644357,97.38395235,93.52567754
BGR,2018,5.2,7025.037,3.084185074,96.73837382,15718.3,1.9554527,6.152906,2.6170063,2.1725054,126.5614321,22.2716,96.41168678,98.0990157,97.49194344,99.97688084
BGR,2019,4.2,6991.487,3.371595004,100,16610.89,2.0811876,5.341932,2.6422113,3.3685644,129.3147903,20.3967,100,100,100,100
BGR,2020,7,6939.35,-7.185510488,92.81448951,15708.03,-2.7745118,5.280284,-2.1619598,-4.9814416,130.570261,25.5467,93.50145094,86.77124444,88.00000311,82.99999221
BGR,2021,5.8,6887.603,6.026021577,98.40751068,16998.48,-1.8379523,4.699071,-1.1790929,-0.7425634,132.5261921,25.3598,97.00799086,96.1095005,97.67998984,91.3000094
ROU,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1960,NA,18476.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1961,NA,18641.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1962,NA,18755.373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1963,NA,18888.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1964,NA,19002.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1965,NA,19103.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1966,NA,19217.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1967,NA,19361.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1968,NA,19799.831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1969,NA,20009.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1970,NA,20250.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1971,NA,20461.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1972,NA,20657.957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1973,NA,20835.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1974,NA,21029.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1975,NA,21293.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1976,NA,21551.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1977,NA,21756.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1978,NA,21951.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1979,NA,22090.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1980,NA,22207.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1981,NA,22353.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1982,NA,22475.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1983,NA,22560.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1984,NA,22640.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1985,NA,22732.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1986,NA,22836.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1987,NA,22949.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1988,NA,23057.662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1989,NA,23161.458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ROU,1990,NA,23201.835,NA,52.77538713,4756.85,NA,NA,NA,NA,NA,NA,44.58069769,11.65308208,12.93083835,4.487617695
ROU,1991,3.1,23001.155,-13.08079111,45.87194898,4370.43,NA,NA,NA,NA,NA,NA,36.7866868,9.499649483,9.618967648,8.073872799
ROU,1992,8.3,22794.284,-8.724018794,41.87007153,4138.05,NA,NA,NA,NA,NA,NA,33.66395824,9.892129662,9.419873479,11.26309375
ROU,1993,10.6,22763.28,1.521024825,42.50692572,4228.74,NA,NA,NA,NA,NA,NA,33.85342448,10.9416809,10.70404454,11.09513518
ROU,1994,11.1,22730.211,3.934625565,44.17941408,4480.04,NA,NA,NA,NA,NA,NA,33.66293866,13.02572596,12.80672903,12.90238755
ROU,1995,9.7,22684.27,7.139279483,47.33350593,4564.76,-2.0011563,6.917457,-0.4191522,1.6009172,68.77396597,6.6118,37.28293661,15.24615172,14.76767678,16.16531108
ROU,1996,7,22619.004,3.907702005,49.18315829,4894.19,-3.5652502,6.929671,-1.7782344,4.8507182,69.24652381,10.6229,39.09915721,16.17393537,15.49723325,18.06075302
ROU,1997,6.1,22553.978,-4.849098369,46.79821856,4804.53,-4.4266493,6.98348,-0.0047059,-0.2873109,69.28384218,15.0595,37.57510623,17.98033156,17.2535868,19.93428338
ROU,1998,6.4,22507.344,-2.029787685,45.84831408,4794.52,-3.2374344,7.07826,0.7452503,-2.6618898,69.53338967,16.8006,38.44161662,17.69325329,17.37639798,17.12788121
ROU,1999,7.1,22472.04,-0.376680242,45.67561254,4886.24,-4.419661,7.205893,0.6343603,-3.8970398,70.16179159,21.7219,37.23655126,18.9876233,18.43356479,19.73626429
ROU,2000,7.3,22442.971,2.46125474,46.79980572,5127.93,-4.5948529,7.350821,-0.6466922,-3.6169959,71.67977309,22.4867,38.96612959,15.46041134,11.64055235,28.3767596
ROU,2001,6.8,22131.97,5.218185192,49.24190625,5593.21,-3.4544268,7.496766,-0.0112444,-1.0543709,73.46681017,25.8694,42.09829748,17.6651132,12.08069121,36.34098397
ROU,2002,8.6,21730.496,5.702971176,52.05015797,6168.46,-1.9340454,7.631285,0.5236042,1.6529893,75.58835429,24.8207,44.07184018,20.73028466,15.00455375,39.98138421
ROU,2003,7,21574.326,2.341149022,53.26872974,6408.63,-1.4258724,7.631285,0.2198339,-0.0605559,78.68435265,22.1093,46.496837,22.45934498,17.24600291,40.04603242
ROU,2004,8.1,21451.748,10.42811836,58.82365592,7603,-1.0863617,7.544064,0.3719426,4.4872166,83.1078017,18.9452,52.95920128,25.63599068,19.82216805,45.30580684
ROU,2005,7.2,21319.685,4.668143881,61.56962882,8162.88,-0.8084726,7.32777,0.4350525,3.5288672,87.79263212,15.9052,57.41659133,27.99533961,22.49989581,46.81127704
ROU,2006,7.3,21193.76,8.028805211,66.51293439,9559.53,-2.1382438,6.993966,-1.2989749,5.1793615,93.35306894,12.4236,64.92980145,31.2907661,24.73830458,53.59200463
ROU,2007,6.4,20882.982,7.233813568,71.32435606,11284.79,-2.7297024,6.637702,-2.0590987,5.290898,100,11.9492,74.94657078,37.83030046,34.72468091,49.5256868
ROU,2008,5.8,20537.875,9.307475883,77.9628533,13263.18,-5.3537695,6.509456,-4.6952715,7.9833529,106.5820059,12.3362,81.68275226,43.03221793,40.30276798,53.72637149
ROU,2009,6.9,20367.487,-5.517422983,73.66131291,12651.79,-9.061124,6.657334,-7.628956,0.0090689,108.7309361,21.7807,72.88949937,40.58635058,39.43294373,46.13826567
ROU,2010,7,20246.871,-3.901224745,70.78761954,12985.77,-6.9215348,6.871594,-5.4111808,-4.4751456,109.3941096,29.6336,70.25042389,46.88703976,49.26641246,40.98379358
ROU,2011,7.2,20147.528,2.007174865,72.20845085,13512.27,-5.4342749,6.981814,-3.8171656,-3.3833705,110.3288516,33.9666,71.56399216,52.56800521,55.87990536,43.71920948
ROU,2012,6.8,20058.035,2.077151383,73.70832969,14309.92,-3.6516142,6.998762,-1.8975216,-2.9490607,112.1165848,37.0129,72.1678788,53.14894993,56.37074013,44.65715173
ROU,2013,7.1,19983.693,3.514543901,76.29884129,14543.26,-2.1035018,6.948155,-0.347355,-1.8138753,114.715152,37.5921,71.97949792,63.87661806,65.28724151,61.48632926
ROU,2014,6.8,19908.979,3.41081892,78.90125661,15201.14,-1.1918513,6.758594,0.4589957,-1.3687567,118.0925153,39.2162,74.6604419,69.00085408,70.85190304,65.41185163
ROU,2015,6.8,19815.616,3.871502658,81.95592085,16254.49,-0.6123596,6.369314,1.0216846,-1.4831576,122.8069219,37.771,78.60802064,72.14955716,74.58051186,66.97789557
ROU,2016,5.9,19702.267,4.800811914,85.89047047,17374.23,-2.6193142,5.774691,-1.1198149,-1.0604365,128.1527696,37.3206,82.60674277,83.70217419,87.80517467,74.30242865
ROU,2017,4.9,19587.29,7.111443017,91.99852233,19005.97,-2.6399013,5.136739,-1.3816831,1.2757996,134.09982,35.1043,89.57554169,90.07575608,95.2320226,78.14401701
ROU,2018,4.2,19472.545,4.436859386,96.0803674,20317.48,-2.9332102,4.75216,-1.7928767,0.9903629,140.4454706,34.7006,94.71102836,95.62320422,99.1748592,87.31265375
ROU,2019,3.9,19414.933,4.079535397,100,21578.87,-4.2901361,4.832324,-3.0590113,0.466147,146.9377121,35.2433,100,100,100,100
ROU,2020,6.5,19293.963,-5.961929523,94.03807048,20649.49,-9.2347729,5.259366,-7.7698654,-8.003781,150.8991299,46.1645,93.08429592,87.20018464,86.0000041,89.99999095
ROU,2021,5.4,19168.511,4.171778436,97.96113042,21934,-11.3772908,5.447841,-9.6482374,-6.6390114,154.8964229,54.6556,97.09426631,95.81068139,94.59999768,98.63994299
HRV,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1960,NA,4140.181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1961,NA,4167.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1962,NA,4196.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1963,NA,4225.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1964,NA,4252.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1965,NA,4280.923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1966,NA,4310.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1967,NA,4338.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1968,NA,4365.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1969,NA,4391.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1970,NA,4412.252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1971,NA,4431.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1972,NA,4450.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1973,NA,4470.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1974,NA,4490.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1975,NA,4512.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1976,NA,4535.934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1977,NA,4559.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1978,NA,4581.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1979,NA,4594.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1980,NA,4599.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1981,NA,4611.509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1982,NA,4634.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1983,NA,4658.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1984,NA,4680.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1985,NA,4701.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1986,NA,4721.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1987,NA,4739.746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1988,NA,4755.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1989,NA,4767.261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1990,NA,4777.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1991,NA,4689.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1992,NA,4575.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1993,NA,4600.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1994,NA,4652.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRV,1995,NA,4620.03,NA,59.14739833,6678.6,-0.3451642,NA,1.0824578,NA,NA,22.6333,57.81733147,32.28507818,28.73875873,35.80001344
HRV,1996,NA,4557.098,5.833499491,62.59776151,7376.56,0.7643187,13.673627,2.2150801,NA,NA,25.53,60.39351915,37.69163447,32.12476737,43.37630593
HRV,1997,NA,4534.92,6.752932791,66.82494627,8139.54,0.3267617,13.888703,1.7230954,NA,NA,24.9319,69.18686897,40.21521611,28.94916365,51.71946816
HRV,1998,NA,4532.136,2.002944738,68.16341302,8428.85,2.0124385,14.080228,3.5245004,NA,NA,22.9335,67.54297329,40.12774778,28.8958843,51.59714224
HRV,1999,NA,4512.598,-0.817767652,67.60599467,8564.18,-1.125265,14.226948,0.5428956,NA,NA,29.2133,66.02722913,40.70911278,28.85651162,52.78889342
HRV,2000,15.6,4396.571,3.278589827,69.82251794,9684.63,-2.432578,14.297994,-0.8411248,NA,NA,35.5818,67.0911217,46.28262149,35.52218928,57.26978465
HRV,2001,16,4300.45,3.346927916,72.15942728,10095.31,-1.6196409,14.268411,0.076273,-1.9091907,80.45079893,36.6242,70.02629201,50.88041559,37.5754004,64.64117947
HRV,2002,15,4305.439,5.115828859,75.85098009,10857,-3.289708,14.268411,-1.6363527,-0.176832,83.09893516,36.7981,77.37216338,53.33382808,41.97522943,64.94363456
HRV,2003,14.2,4305.555,5.640330265,80.12922587,11493.55,-4.5208066,13.548321,-2.8514707,1.1466434,86.63733551,38.1792,83.40698553,56.94787215,44.0528633,70.15814987
HRV,2004,13.7,4308.293,4.160382249,83.46290796,12292.32,-4.9668113,12.775548,-3.1955085,1.3429002,90.06699237,40.3095,86.38893523,61.10407657,51.42604942,70.9893414
HRV,2005,12.7,4311.674,4.31400966,87.06350588,13005.37,-3.6656502,11.873561,-1.8813299,1.6658372,93.6540719,41.2593,90.37167259,63.89994114,57.15157135,70.70565856
HRV,2006,11.3,4313.009,5.001084854,91.41762568,14427.7,-3.1322718,10.91872,-1.4842683,2.966354,97.09574163,38.7472,95.22364814,68.97883666,63.29912375,74.68532387
HRV,2007,9.9,4312.749,5.266351479,96.23199916,15948.79,-2.229344,10.185595,-0.570861,5.2410407,100,37.3534,100.6476812,72.43094403,64.20417373,80.77518416
HRV,2008,8.6,4310.881,1.759531746,97.92523174,16415.36,-2.8240545,9.913811,-1.0434535,4.9244541,102.0665541,39.281,104.6734168,70.89960847,62.59933542,79.33252372
HRV,2009,9.2,4306.322,-7.359498022,90.71842625,15205.83,-6.0478987,10.534552,-3.8343536,-2.6005355,101.8601954,48.6662,93.45415582,61.10008445,55.38004076,66.84676235
HRV,2010,11.7,4296.352,-1.496259495,89.36104318,15121.73,-6.4658601,11.892653,-4.0786419,-2.8371883,100.5804693,57.7913,88.85122749,65.85582312,65.53827532,66.31722238
HRV,2011,13.7,4282.921,-0.309847287,89.08416041,15643.77,-7.9135981,13.365854,-5.2400194,-1.8309784,99.24113545,64.3693,88.92920166,67.36458786,65.39287601,69.46095539
HRV,2012,16,4269.062,-2.237705463,87.09071929,15972.64,-5.3537901,14.749223,-2.2746493,-2.8425519,98.03051894,70.1222,86.46136536,66.3728536,64.01042969,68.88762357
HRV,2013,17.3,4254.475,-0.548518694,86.61301041,16000.4,-5.3372513,15.519137,-2.2047646,-2.8711633,97.52155609,81.1896,86.31320934,68.05056683,67.6601226,68.45078975
HRV,2014,17.3,4236.063,-0.103868249,86.52304699,16276.69,-5.3495267,15.445755,-1.915044,-3.0218786,97.57163345,84.6881,84.85750426,73.08631676,73.38064732,72.78121177
HRV,2015,16.2,4207.993,2.437139302,88.63173418,17280.68,-3.3153165,14.527083,0.124738,-1.620843,98.52618489,84.3137,86.59677266,80.6357704,80.97340863,80.28629228
HRV,2016,13.1,4172.441,3.483525422,91.71924317,17783.18,-0.9504882,12.776314,2.1317799,0.0898663,100.2157464,80.8024,89.40151763,86.30718837,85.21627901,87.33129715
HRV,2017,11.2,4129.853,3.139195999,94.59848998,18569.71,0.7967721,11.078203,3.454471,1.5461773,101.8793418,77.7565,92.80782869,92.21265706,92.90847355,91.59250593
HRV,2018,8.5,4090.87,2.694829364,97.14775787,19485.33,0.2218453,9.41831,2.5381118,2.4717398,103.6798154,74.7165,97.0392556,95.61573304,95.89235714,95.37229556
HRV,2019,6.6,4070.415,2.93598349,100,20509.68,0.3882085,8.301833,2.6081549,3.6582687,105.5022317,73.2363,100,100,100,100
